"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 08 16:58:25 UTC 2025","Fri Aug 08 16:58:25 UTC 2025","18","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_table_weather",""
"passed","Fri Aug 08 16:58:22 UTC 2025","Fri Aug 08 16:58:22 UTC 2025","3","tests.unit.image","test_image","fits_to_xds_test","","","test_xds_attrs","Test xds level attributes"
"passed","Fri Aug 08 16:58:28 UTC 2025","Fri Aug 08 16:58:28 UTC 2025","32","tests.unit.measurement_set","test_convert_msv2_to_processing_set","","","","test_estimate_conversion_memory_and_cores_minimal[ms_minimal_required-partition_scheme1-expected_estimation1]",""
"passed","Fri Aug 08 16:58:38 UTC 2025","Fri Aug 08 16:58:38 UTC 2025","111","tests.unit.measurement_set","test_load_processing_set","TestProcessingSetIterator","","","test_iterator_with_memory[Antennae_North.cal.lsrk.split.ms]","Test iterator with in-memory data"
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","12","tests.unit.measurement_set._utils._msv2","test_msv4_info_dicts","","","","test_create_info_dicts",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","1","tests.unit.schema","test_schema","","","","test_check_array_missing_attr",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","1","tests.unit.image","test_image","make_empty_sky_image_tests","","","test_frequency_coord",""
"passed","Fri Aug 08 16:58:20 UTC 2025","Fri Aug 08 16:58:20 UTC 2025","200","tests.unit.image","test_image","casacore_to_xds_to_casacore","","","test_output_uv_casa_image",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","0","tests.unit.schema","test_schema","","","","test_check_array_constructor_array_style",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_casacore_time_to_mjd[times1-expected_result1]",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","2","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_convert_and_write_partition_empty_complete",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_weather_xds_empty",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","65","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_min_with_antenna1",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main_balanced[0.001-dim_sizes0-expected_chunksize0]",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","0","tests.unit.image","test_image","make_empty_lmuv_image_tests","","","test_dims",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_parse_chunksize[input_chunksize0-main-None-expected_chunksize0-expected_error0]",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","1","tests.unit.image","test_image","make_empty_aperture_image_tests","","","test_polarization_coord",""
"passed","Fri Aug 08 16:58:40 UTC 2025","Fri Aug 08 16:58:40 UTC 2025","1","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_field_and_source_xds",""
"passed","Fri Aug 08 16:58:16 UTC 2025","Fri Aug 08 16:58:16 UTC 2025","3","tests.unit.image","test_image","casa_image_to_xds_test","","","test_xds_vel_axis","Test xds has correct velocity values and metadata"
"passed","Fri Aug 08 16:58:22 UTC 2025","Fri Aug 08 16:58:22 UTC 2025","7","tests.unit.image","test_image","fits_to_xds_test","","","test_bscale_guard","
        Test reading FITS files with bscale != 1 fails
        "
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_make_taql_where_between_min_max[in_min_max0-where TIME >= -8.881784197001252e-16 AND TIME <= 2000000000.0]",""
"passed","Fri Aug 08 16:52:55 UTC 2025","Fri Aug 08 16:53:22 UTC 2025","27461","tests.stakeholder","test_measure_set_stakeholder","","","","test_sd_A002_Xae00c5_X2e6b",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","11","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column_raises[generic_source_xds_min-ANTENNA1-expected_raises3]",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_check_chunksize[chunksize0-main-expectation0]",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","1","tests.unit.image","test_image","fits_to_xds_test","","","test_xds_time_axis","Test values and attributes on the time axis"
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_estimate_memory_and_cores_for_partitions[test_ms_minimal_required.ms-partitions0-expected_estimate0]",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","0","tests.unit.schema","test_schema","","","","test_check_array_dtype_mismatch_expect",""
"passed","Fri Aug 08 16:58:02 UTC 2025","Fri Aug 08 16:58:06 UTC 2025","4525","tests.stakeholder","test_measure_set_stakeholder","","","","test_askap_59755_eq_interleave_0",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","1","tests.unit.schema","test_schema","","","","test_check_dataset",""
"passed","Fri Aug 08 16:58:30 UTC 2025","Fri Aug 08 16:58:30 UTC 2025","139","tests.unit.measurement_set","test_load_processing_set","TestLoadProcessingSet","","","test_check_datatree[Antennae_North.cal.lsrk.split.ms]","Test that the converted MS to PS complies with the datatree schema checker"
"passed","Fri Aug 08 16:58:25 UTC 2025","Fri Aug 08 16:58:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_read_flat_col_chunk_sigma",""
"passed","Fri Aug 08 16:59:28 UTC 2025","Fri Aug 08 16:59:28 UTC 2025","92","tests.unit.measurement_set","test_processing_set_xdt","TestFunctionsAfterPreviousCalls","","","test_query_after_query_corrected[processing_set_from_custom_ms0]","
        If the first query selects out the 'base' data_group, that can confuse functions
        like summary. See also issue #450.

        The stakeholder tests are probably a better place for a test like this, which uses
        open(), query(), summary(), query() again, etc. (not really a unit test). But at
        the moment we don't have stakeholder datasets with ""corrected"" or anything else than
        ""base"".
        "
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max7-in_array7-expected_result7]",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baseline_indices[unique_baselines0-baselines0-expected_output0]",""
"passed","Fri Aug 08 16:58:25 UTC 2025","Fri Aug 08 16:58:25 UTC 2025","2","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_table_polarization",""
"passed","Fri Aug 08 16:58:22 UTC 2025","Fri Aug 08 16:58:22 UTC 2025","0","tests.unit.image","test_image","fits_to_xds_test","","","test_xds_l_m_axis","Test xds has correct l and m values and attributes"
"passed","Fri Aug 08 16:58:28 UTC 2025","Fri Aug 08 16:58:28 UTC 2025","4","tests.unit.measurement_set._utils._utils","test_interpolate","","","","test_interpolate_to_time_bogus",""
"passed","Fri Aug 08 16:58:55 UTC 2025","Fri Aug 08 16:58:56 UTC 2025","1109","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithEphemerisData","","","test_check_ephemeris_datatree[ALMA_uid___A002_X1003af4_X75a3.split.avg.ms]","Test that the converted MS to PS complies with the datatree schema checker"
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_pointing[0.5-dim_sizes2-expected_chunksize2]",""
"passed","Fri Aug 08 16:58:44 UTC 2025","Fri Aug 08 16:58:44 UTC 2025","157","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithData","","","test_query[Antennae_North.cal.lsrk.split.ms]","Test querying a processing set"
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_parse_chunksize[0.0002-pointing-xds8-expected_chunksize8-expected_error8]",""
"passed","Fri Aug 08 16:58:21 UTC 2025","Fri Aug 08 16:58:21 UTC 2025","0","tests.unit.image","test_image","xds_to_zarr_to_xds_test","","","test_xds_l_m_axis","Test xds has correct l and m values and attributes"
"passed","Fri Aug 08 16:58:28 UTC 2025","Fri Aug 08 16:58:28 UTC 2025","7","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_min_with_other",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","8","tests.unit.schema","test_schema","","","","test_check_dataset_constructor_dataset_style_variable","Same as above, but passing xarray.Variable instead of tuples"
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main_balanced[0.02-dim_sizes1-expected_chunksize1]",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_parse_chunksize[0.01-main-xds7-None-expected_error7]",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_make_taql_where_between_min_max[in_min_max1-where TIME >= -8.881784197001252e-16 AND TIME <= 3000000000.0]",""
"passed","Fri Aug 08 16:58:45 UTC 2025","Fri Aug 08 16:58:45 UTC 2025","131","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithData","","","test_get_combined_field_and_source_xds[Antennae_North.cal.lsrk.split.ms]","Test getting combined field and source dataset from a processing set"
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","1","tests.unit.schema","test_schema","","","","test_check_array_wrong_coord",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_check_chunksize[chunksize4-main-expectation4]",""
"passed","Fri Aug 08 16:58:25 UTC 2025","Fri Aug 08 16:58:25 UTC 2025","2","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_table_state",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_create_field_and_source_xds","","","","test_create_field_and_source_xds_empty",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main[1e-09-pseudo_xds0-expected_chunksize0-expected_error0]",""
"passed","Fri Aug 08 16:58:16 UTC 2025","Fri Aug 08 16:58:16 UTC 2025","154","tests.unit.image","test_image","casa_image_to_xds_test","","","test_xds_pixel_values","Test xds has correct pixel values"
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max8-in_array8-expected_result8]",""
"passed","Fri Aug 08 16:48:23 UTC 2025","Fri Aug 08 16:48:34 UTC 2025","10472","tests.stakeholder","test_measure_set_stakeholder","","","","test_alma",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","21","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_min_with_state_id",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_convert_and_write_partition_empty_required",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max6-in_array6-expected_result6]",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_optimised_functions","","","","test_pairing_function",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","1","tests.unit.schema","test_schema","","","","test_schema_checked_wrap",""
"passed","Fri Aug 08 16:58:25 UTC 2025","Fri Aug 08 16:58:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baselines_custom[ms_custom_spec0]",""
"passed","Fri Aug 08 16:58:28 UTC 2025","Fri Aug 08 16:58:28 UTC 2025","31","tests.unit.measurement_set","test_convert_msv2_to_processing_set","","","","test_estimate_conversion_memory_and_cores_minimal[ms_minimal_required-partition_scheme0-expected_estimation0]",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","0","tests.unit.schema","test_schema","","","","test_check_dict_constructor_defaults",""
"passed","Fri Aug 08 16:58:16 UTC 2025","Fri Aug 08 16:58:16 UTC 2025","1","tests.unit.image","test_image","casa_image_to_xds_test","","","test_xds_attrs","Test xds level attributes"
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_pointing[0.5-dim_sizes1-expected_chunksize1]",""
"passed","Fri Aug 08 16:58:22 UTC 2025","Fri Aug 08 16:58:22 UTC 2025","139","tests.unit.image","test_image","fits_to_xds_test","","","test_compressed_fits_guard","
        Test reading compressed FITS files fails because not supported by memmapping
        "
"passed","Fri Aug 08 16:59:27 UTC 2025","Fri Aug 08 16:59:28 UTC 2025","836","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithEphemerisData","","","test_time_interpolation[ALMA_uid___A002_X1003af4_X75a3.split.avg.ms]","Test that time interpolation works correctly for ephemeris data"
"passed","Fri Aug 08 16:58:25 UTC 2025","Fri Aug 08 16:58:25 UTC 2025","2","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_utimes_tol[where DATA_DESC_ID = 0 AND SCAN_NUMBER = 1 AND STATE_ID = 0-expected_output1]",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","0","tests.unit.image","test_image","make_empty_sky_image_tests","","","test_declination_coord",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max5-in_array5-expected_result5]",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","1","tests.unit.schema","test_schema","","","","test_xarray_dataclass_to_dataset_schema",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","1","tests.unit.image","test_image","make_empty_sky_image_tests","","","test_right_ascension_coord",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main[0.01-pseudo_xds3-None-expected_error3]",""
"passed","Fri Aug 08 16:48:34 UTC 2025","Fri Aug 08 16:48:41 UTC 2025","6751","tests.stakeholder","test_measure_set_stakeholder","","","","test_ska_low",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:28 UTC 2025","86","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_min_with_all",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","16","tests.unit.schema","test_schema","","","","test_check_dict_dict_attribute",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","27","tests.unit.measurement_set._utils._msv2","test_create_antenna_xds","","","","test_create_antenna_xds_without_opt",""
"passed","Fri Aug 08 16:58:22 UTC 2025","Fri Aug 08 16:58:22 UTC 2025","59","tests.unit.image","test_image","fits_to_xds_test","","","test_compute_mask","
        Test compute_mask parameter
        "
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","0","tests.unit.schema","test_schema","","","","test_xarray_dataclass_to_dict_schema","Ensure that extracting the model from the dataclass is consistent"
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_casacore_time[times1-True-expected_result1]",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","2","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_extract_table_attributes_main",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","0","tests.unit.schema","test_schema","","","","test_check_array_optional_attr",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","0","tests.unit.schema","test_schema","","","","test_check_array_extra_attr",""
"passed","Fri Aug 08 16:58:35 UTC 2025","Fri Aug 08 16:58:35 UTC 2025","321","tests.unit.measurement_set","test_load_processing_set","TestLoadProcessingSet","","","test_variable_selection[Antennae_North.cal.lsrk.split.ms]","Test loading with specific variables included/excluded"
"passed","Fri Aug 08 16:58:28 UTC 2025","Fri Aug 08 16:58:28 UTC 2025","33","tests.unit.measurement_set","test_convert_msv2_to_processing_set","","","","test_estimate_conversion_memory_and_cores_minimal[ms_minimal_required-partition_scheme2-expected_estimation2]",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","0","tests.unit.image","test_image","make_empty_lmuv_image_tests","","","test_polarization_coord",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","4","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_system_calibration_xds_without_opt",""
"passed","Fri Aug 08 16:58:21 UTC 2025","Fri Aug 08 16:58:21 UTC 2025","130","tests.unit.image","test_image","xds_to_zarr_to_xds_test","","","test_xds_pixel_values","Test xds has correct pixel values"
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","7","tests.unit.schema","test_schema","","","","test_check_dataset_constructor_dataclass_style","Test that we can pass named parameters to the constructor"
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","225","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_convert_and_write_partition_without_opt",""
"passed","Fri Aug 08 16:58:40 UTC 2025","Fri Aug 08 16:58:40 UTC 2025","0","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtErrors","","","test_get_combined_antenna","Test that get_combined_antenna_xds raises an exception on empty DataTree"
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baseline_indices[unique_baselines5-baselines5-expected_output5]",""
"passed","Fri Aug 08 16:58:40 UTC 2025","Fri Aug 08 16:58:40 UTC 2025","1","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_partition_info_with_group_wrong",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","56","tests.unit.measurement_set","test_processing_set_xdt","TestFunctionsAfterPreviousCalls","","","test_repeated_get_freq_axis[processing_set_from_custom_ms0]","
        get_freq_axis() caches its results for subsequent calls. Check that.
        "
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max4-in_array4-expected_result4]",""
"passed","Fri Aug 08 16:58:40 UTC 2025","Fri Aug 08 16:58:40 UTC 2025","2","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_partition_info_default",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max11-in_array11-expected_result11]",""
"passed","Fri Aug 08 16:48:41 UTC 2025","Fri Aug 08 16:48:45 UTC 2025","4835","tests.stakeholder","test_measure_set_stakeholder","","","","test_ska_mid",""
"passed","Fri Aug 08 16:58:40 UTC 2025","Fri Aug 08 16:58:40 UTC 2025","1","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_partition_info_with_group",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_table[in_min_max1-expected_result1]",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","4","tests.unit.measurement_set._utils._msv2","test_create_antenna_xds","","","","test_create_antenna_xds_minimal_wrong_antenna_ids",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_casacore_time[times6-False-expected_result6]",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","1","tests.unit.schema","test_schema","","","","test_check_array_constructor_defaults",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","30","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_system_calibration_xds_min",""
"passed","Fri Aug 08 16:58:16 UTC 2025","Fri Aug 08 16:58:16 UTC 2025","2","tests.unit.image","test_image","casa_image_to_xds_test","","","test_xds_time_axis","Test values and attributes on the time axis"
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","59","tests.unit.measurement_set._utils._msv2","test_create_field_and_source_xds","","","","test_create_field_and_source_xds_minimal",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baseline_indices[unique_baselines4-baselines4-expected_output4]",""
"passed","Fri Aug 08 16:58:25 UTC 2025","Fri Aug 08 16:58:25 UTC 2025","9","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_table_source[ms_minimal_required-expected_additional_columns0]",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","1","tests.unit.image","test_image","make_empty_lmuv_image_tests","","","test_frequency_coord",""
"passed","Fri Aug 08 16:58:25 UTC 2025","Fri Aug 08 16:58:25 UTC 2025","2","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_read_flat_col_chunk_time",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max1-in_array1-expected_result1]",""
"passed","Fri Aug 08 16:58:40 UTC 2025","Fri Aug 08 16:58:40 UTC 2025","1","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtErrors","","","test_query_empty","Test that query raises an exception on empty DataTree"
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","17","tests.unit.measurement_set._utils._msv2","test_create_antenna_xds","","","","test_create_antenna_xds_misbehaved",""
"passed","Fri Aug 08 16:58:40 UTC 2025","Fri Aug 08 16:58:40 UTC 2025","0","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_sel_invalid",""
"passed","Fri Aug 08 16:58:28 UTC 2025","Fri Aug 08 16:58:28 UTC 2025","1","tests.unit.measurement_set","test_convert_msv2_to_processing_set","","","","test_estimate_conversion_memory_and_cores_with_errors[inexistent_foo_path_.mms-expected_error0]",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column[ms_minimal_required-DATA-True]",""
"passed","Fri Aug 08 16:58:31 UTC 2025","Fri Aug 08 16:58:31 UTC 2025","112","tests.unit.measurement_set","test_load_processing_set","TestLoadProcessingSet","","","test_basic_load[Antennae_North.cal.lsrk.split.ms]","Test basic loading of processing set without parameters"
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","1","tests.unit.image","test_image","make_empty_sky_image_tests","","","test_l_m_coord",""
"passed","Fri Aug 08 16:58:22 UTC 2025","Fri Aug 08 16:58:22 UTC 2025","6","tests.unit.image","test_image","fits_to_xds_test","","","test_bzero_guard","
        Test reading FITS files with bzero != 0 fails
        "
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","96","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_exists[ms_minimal_required-True]",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column_raises[generic_antenna_xds_min-TIME-expected_raises2]",""
"passed","Fri Aug 08 16:58:40 UTC 2025","Fri Aug 08 16:58:40 UTC 2025","15","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_add_data_group_with_values",""
"passed","Fri Aug 08 16:58:27 UTC 2025","Fri Aug 08 16:58:27 UTC 2025","32","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_weather_xds_misbehaved",""
"passed","Fri Aug 08 16:59:29 UTC 2025","Fri Aug 08 16:59:29 UTC 2025","1","tests.unit.schema","test_schema","","","","test_check_array_constructor_auto_coords",""
"passed","Fri Aug 08 16:57:54 UTC 2025","Fri Aug 08 16:57:58 UTC 2025","3887","tests.stakeholder","test_measure_set_stakeholder","","","","test_askap_59754_altaz_2weights_0",""
"passed","Fri Aug 08 16:57:58 UTC 2025","Fri Aug 08 16:58:02 UTC 2025","3558","tests.stakeholder","test_measure_set_stakeholder","","","","test_askap_59754_altaz_2weights_15",""
"passed","Fri Aug 08 16:58:23 UTC 2025","Fri Aug 08 16:58:23 UTC 2025","1","tests.unit.image","test_image","make_empty_lmuv_image_tests","","","test_right_ascension_coord",""
"passed","Fri Aug 08 16:58:26 UTC 2025","Fri Aug 08 16:58:26 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baseline_indices[unique_baselines1-baselines1-expected_output1]",""
"passed","Fri Aug 08 16:58:24 UTC 2025","Fri Aug 08 16:58:24 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_redimension_ms_subtable_source",""
"passed","Fri Aug 08 16:49:18 UTC 2025","Fri Aug 08 16:50:53 UTC 2025","95118","tests.stakeholder","test_measure_set_stakeholder","","","","test_alma_ephemeris_mosaic",""
